Date Timed DHT22, Temperature DHT22,Date Time DHT11, Temperature DHT11
2020-08-16 11:12,28.3,2020-08-19 11:14,32.3
2020-08-16 11:02,28.9,2020-08-19 11:04,31.8
2020-08-16 10:52,29.5,2020-08-19 10:54,32.1
2020-08-16 10:42,29.9,2020-08-19 10:44,31.3
2020-08-16 10:32,30.7,2020-08-19 10:34,31.2
2020-08-16 10:31,30.3,2020-08-19 10:24,30.8
2020-08-16 10:21,31.4,2020-08-19 10:14,30.1
2020-08-16 10:11,31,2020-08-19 10:04,30
2020-08-16 10:01,30.6,2020-08-19 9:54,29.8
2020-08-16 9:51,30.8,2020-08-19 9:44,29.4
2020-08-16 9:43,31,2020-08-19 9:34,29.5
2020-08-16 9:33,31.1,2020-08-19 9:24,28.9
2020-08-16 9:23,31,2020-08-19 9:14,29
2020-08-16 9:13,30.2,2020-08-19 9:04,29.3
2020-08-16 9:03,30.1,2020-08-19 8:54,28.8
2020-08-16 8:53,29.4,2020-08-19 8:44,28.2
2020-08-16 8:48,29.1,2020-08-19 8:34,27.7
2020-08-16 8:38,28.5,2020-08-19 8:24,27.4
2020-08-16 8:28,28.6,2020-08-19 8:14,27.3
2020-08-16 8:18,28.3,2020-08-19 8:04,27.2
2020-08-16 8:08,28.3,2020-08-19 7:54,26.5
2020-08-16 7:58,28.5,2020-08-19 7:44,26.2
2020-08-16 7:48,28.8,2020-08-19 7:34,26.2
2020-08-16 7:38,28.5,2020-08-19 7:24,25.7
2020-08-16 7:28,28.2,2020-08-19 7:14,25.4
2020-08-16 7:18,27.8,2020-08-19 7:04,25.3
2020-08-16 7:08,27.4,2020-08-19 6:54,25.6
2020-08-16 6:58,27,2020-08-19 6:44,25.2
2020-08-16 6:48,27.7,2020-08-19 6:34,25.3
2020-08-16 6:38,27.5,2020-08-19 6:24,25.3
2020-08-16 6:28,27.1,2020-08-19 6:14,25.6
2020-08-16 6:24,26.8,2020-08-19 6:04,25.3
2020-08-16 6:14,26.9,2020-08-19 5:54,25
2020-08-16 6:04,26.7,2020-08-19 5:44,25.1
2020-08-16 5:54,27.1,2020-08-19 5:34,25.4
2020-08-16 5:50,27.2,2020-08-19 5:24,25.4
2020-08-16 5:40,27.4,2020-08-19 5:14,25.7
2020-08-16 5:30,27.5,2020-08-19 5:04,25.6
2020-08-16 5:20,27.9,2020-08-19 4:54,25.7
2020-08-16 5:10,27.5,2020-08-19 4:44,25.6
2020-08-16 5:00,27.7,2020-08-19 4:33,25.4
2020-08-16 4:54,27.4,2020-08-19 4:23,25.4
2020-08-16 4:44,27.4,2020-08-19 4:13,25.6
2020-08-16 4:34,27.6,2020-08-19 4:03,26.3
2020-08-16 4:24,27.9,2020-08-19 3:53,26
2020-08-16 4:14,27.9,2020-08-19 3:43,26
2020-08-16 4:04,28,2020-08-19 3:33,26
2020-08-16 3:54,28.1,2020-08-19 3:23,25.8
2020-08-16 3:45,28.1,2020-08-19 3:13,25.6
2020-08-16 3:35,27.9,2020-08-19 3:03,26
2020-08-16 3:25,27.9,2020-08-19 2:53,25.5
2020-08-16 3:24,27.9,2020-08-19 2:43,26.3
2020-08-16 3:14,28.3,2020-08-19 2:33,26.3
2020-08-16 3:04,28.3,2020-08-19 2:23,26.4
2020-08-16 2:54,28.5,2020-08-19 2:13,26.3
2020-08-16 2:44,28.8,2020-08-19 2:03,26
2020-08-16 2:34,28.5,2020-08-19 1:53,26.3
2020-08-16 2:24,28.3,2020-08-19 1:43,26.3
2020-08-16 2:14,28.3,2020-08-19 1:33,26.6
2020-08-16 2:11,28.2,2020-08-19 1:23,27.8
2020-08-16 1:51,28.3,2020-08-19 1:13,27.3
2020-08-16 1:41,28.8,2020-08-19 1:03,27.2
2020-08-16 1:31,27.4,2020-08-19 0:53,27
2020-08-16 1:21,28.6,2020-08-19 0:43,27
2020-08-16 1:11,28.1,2020-08-19 0:33,27.2
2020-08-16 1:01,28,2020-08-19 0:23,27.1
2020-08-16 0:51,28.2,2020-08-19 0:13,26.6
2020-08-16 0:51,28.2,2020-08-19 0:03,27
2020-08-16 0:41,28.6,2020-08-18 23:53,27
2020-08-16 0:31,29.1,2020-08-18 23:43,26.5
2020-08-16 0:22,29.5,2020-08-18 23:33,27.3
2020-08-16 0:12,28.7,2020-08-18 23:23,27.9
2020-08-16 0:07,28,2020-08-18 23:13,27.9
2020-08-15 23:57,27.6,2020-08-18 23:03,27.4
2020-08-15 23:47,29,2020-08-18 22:53,27.5
2020-08-15 23:37,28.8,2020-08-18 22:43,28.8
2020-08-15 23:27,29.2,2020-08-18 22:33,29
2020-08-15 23:17,29,2020-08-18 22:23,28.9
2020-08-15 23:07,29.3,2020-08-18 22:13,28.3
2020-08-15 23:01,29.2,2020-08-18 22:03,28.4
2020-08-15 22:51,28.2,2020-08-18 21:53,28.2
2020-08-15 22:41,29.7,2020-08-18 21:43,28
2020-08-15 22:31,29.6,2020-08-18 21:33,28.3
2020-08-15 22:21,29.3,2020-08-18 21:23,28.2
2020-08-15 22:11,29.7,2020-08-18 21:13,28.2
2020-08-15 22:01,29.9,2020-08-18 21:03,28.4
2020-08-15 21:51,29.9,2020-08-18 20:53,28.6
2020-08-15 21:44,29.9,2020-08-18 20:43,28.8
2020-08-15 21:34,30.2,2020-08-18 20:33,29
2020-08-15 21:24,30.6,2020-08-18 20:23,29
2020-08-15 21:14,31,2020-08-18 20:13,29.3
2020-08-15 21:04,30.8,2020-08-18 20:03,29.6
2020-08-15 20:56,31,2020-08-18 19:53,30
2020-08-15 20:46,30.9,2020-08-18 19:43,30.3
2020-08-15 20:36,31,2020-08-18 19:33,30.9
2020-08-15 20:26,31.2,2020-08-18 19:23,31.5
2020-08-15 20:16,30.9,2020-08-18 19:13,32.1
2020-08-15 20:06,30.9,2020-08-18 19:03,32.5
2020-08-15 19:56,30.5,2020-08-18 18:53,32.8
2020-08-15 19:52,30,2020-08-18 18:43,33
2020-08-15 19:42,29.6,2020-08-18 18:33,33
2020-08-15 19:32,29.1,2020-08-18 18:23,33.6
2020-08-15 19:22,28.8,2020-08-18 18:13,33.7
2020-08-15 19:12,28.8,2020-08-18 18:03,33.8
2020-08-15 19:02,28.4,2020-08-18 17:53,34.2
2020-08-15 18:52,28.1,2020-08-18 17:43,34.2
2020-08-15 18:42,28.5,2020-08-18 17:33,35.1
2020-08-15 18:41,28.6,2020-08-18 17:23,35.3
2020-08-15 18:31,28.5,2020-08-18 17:13,35.4
2020-08-15 18:28,28.5,2020-08-18 17:03,35.4
2020-08-15 18:18,28.5,2020-08-18 16:53,35.8
2020-08-15 18:08,28.1,2020-08-18 16:43,36.5
2020-08-15 17:58,28.4,2020-08-18 16:33,36.9
2020-08-15 17:48,28.8,2020-08-18 16:23,37.3
2020-08-15 17:38,27.6,2020-08-18 16:13,36.8
2020-08-15 17:28,27.6,2020-08-18 16:03,37.1
2020-08-15 17:24,27.4,2020-08-18 15:53,37.1
2020-08-15 17:14,28,2020-08-18 15:43,37.2
2020-08-15 17:04,28.3,2020-08-18 15:33,37.4
2020-08-15 16:54,28,2020-08-18 15:23,37.6
2020-08-15 16:44,28.2,2020-08-18 15:13,37.3
2020-08-15 16:34,27.5,2020-08-18 15:03,36.8
2020-08-15 16:24,28.2,2020-08-18 14:53,36.4
2020-08-15 16:15,28.7,2020-08-18 14:43,36.3
2020-08-15 16:05,27.9,2020-08-18 14:33,36.8
2020-08-15 15:55,28.2,2020-08-18 14:23,36.5
2020-08-15 15:45,28.3,2020-08-18 14:13,36.5
2020-08-15 15:35,28.8,2020-08-18 14:03,36.2
2020-08-15 15:25,28,2020-08-18 13:53,35.9
2020-08-15 15:15,28.3,2020-08-18 13:43,36.2
2020-08-15 15:05,27.6,2020-08-18 13:33,36.1
2020-08-15 14:55,27.8,2020-08-18 13:23,35.9
2020-08-15 14:45,27,2020-08-18 13:13,35.5
2020-08-15 14:35,26.9,2020-08-18 13:03,35.5
2020-08-15 14:25,27.2,2020-08-18 12:53,35.1
2020-08-15 14:15,27.2,2020-08-18 12:43,35
2020-08-15 14:05,26.9,2020-08-18 12:33,34.6
2020-08-15 13:55,27.2,2020-08-18 12:23,34.6
2020-08-15 13:45,27.4,2020-08-18 12:13,34.1
2020-08-15 13:35,27.2,2020-08-18 12:03,33.8
2020-08-15 13:25,27.5,2020-08-18 11:53,33.5
2020-08-15 13:15,28,2020-08-18 11:43,33.5
2020-08-15 13:05,27.9,2020-08-18 11:33,33.1
2020-08-15 12:55,27.7,2020-08-18 11:23,32.8
2020-08-15 12:45,28.4,2020-08-18 11:13,32.2
2020-08-15 12:35,28.8,2020-08-18 11:03,31.8
2020-08-15 12:25,28.3,2020-08-18 10:53,31.4
2020-08-15 12:15,28.4,2020-08-18 10:43,30.8
2020-08-15 12:05,28.9,2020-08-18 10:33,30.2
2020-08-15 11:55,29.4,2020-08-18 10:23,29.8
2020-08-15 11:45,29.5,2020-08-18 10:13,29
2020-08-15 11:35,29.1,2020-08-18 10:03,28.2
2020-08-15 11:25,29,2020-08-18 9:53,28.5
2020-08-15 11:15,28.9,2020-08-18 9:43,27.5
2020-08-15 11:05,29.5,2020-08-18 9:33,27.3
2020-08-15 10:55,30.3,2020-08-18 9:23,26.8
2020-08-15 10:45,29.8,2020-08-18 9:13,26.4
2020-08-15 10:35,29.4,2020-08-18 9:03,26
2020-08-15 10:25,29.8,2020-08-18 8:53,25.8
2020-08-15 10:15,29.5,2020-08-18 8:43,25.3
2020-08-15 10:05,30.6,2020-08-18 8:33,25
2020-08-15 9:55,31.4,2020-08-18 8:23,24.6
2020-08-15 9:45,30.5,2020-08-18 8:13,24.3
2020-08-15 9:35,30.1,2020-08-18 8:03,24.1
2020-08-15 9:28,30.4,2020-08-18 7:53,23.9
2020-08-15 9:18,29.4,2020-08-18 7:43,23.6
2020-08-15 9:08,29.4,2020-08-18 7:33,23.5
2020-08-15 9:02,29.4,2020-08-18 7:23,23.4
2020-08-15 8:52,29,2020-08-18 7:13,23.2
2020-08-15 8:42,29,2020-08-18 7:03,23
2020-08-15 8:32,28.8,2020-08-18 6:53,22.9
2020-08-15 8:22,28.9,2020-08-18 6:43,22.5
2020-08-15 8:12,28.9,2020-08-18 6:33,22.8
2020-08-15 8:02,28.9,2020-08-18 6:23,23.1
2020-08-15 7:52,28.6,2020-08-18 6:13,23
2020-08-15 7:42,28.4,2020-08-18 6:03,22.9
2020-08-15 7:35,28.3,2020-08-18 5:53,22.9
2020-08-15 7:25,28.1,2020-08-18 5:43,23.2
2020-08-15 7:15,28,2020-08-18 5:33,23.1
2020-08-15 7:05,27.9,2020-08-18 5:23,23
2020-08-15 6:55,28,2020-08-18 5:13,22.9
2020-08-15 6:45,27.4,2020-08-18 5:03,22.9
2020-08-15 6:35,28.1,2020-08-18 4:53,23.1
2020-08-15 6:25,28,2020-08-18 4:43,22.9
2020-08-15 6:15,27.9,2020-08-18 4:33,22.7
2020-08-15 6:06,27.8,2020-08-18 4:23,22.8
2020-08-15 5:56,28,2020-08-18 4:13,22.9
2020-08-15 5:55,28.1,2020-08-18 4:03,23
2020-08-15 5:45,28.1,2020-08-18 3:53,23.4
2020-08-15 5:35,28.2,2020-08-18 3:43,23.4
2020-08-15 5:25,28.2,2020-08-18 3:32,24
2020-08-15 5:15,28.2,2020-08-18 3:22,23.9
2020-08-15 5:05,28.3,2020-08-18 3:12,24.3
2020-08-15 4:55,28.5,2020-08-18 3:02,24.4
2020-08-15 4:45,28.9,2020-08-18 2:52,24.6
2020-08-15 4:35,29,2020-08-18 2:42,25
2020-08-15 4:25,28.8,2020-08-18 2:32,24.8
2020-08-15 4:15,28.5,2020-08-18 2:22,25.1
2020-08-15 4:05,27.4,2020-08-18 2:12,25.1
2020-08-15 3:55,28.3,2020-08-18 2:02,24.8
2020-08-15 3:45,28.7,2020-08-18 1:52,24.8
2020-08-15 3:35,28.8,2020-08-18 1:42,24.8
2020-08-15 3:25,28.4,2020-08-18 1:32,24.5
2020-08-15 3:15,28.2,2020-08-18 1:22,25.1
2020-08-15 3:11,28,2020-08-18 1:12,24.9
2020-08-15 3:01,27.9,2020-08-18 1:02,25.1
2020-08-15 2:51,27.7,2020-08-18 0:52,25.3
2020-08-15 2:41,27.9,2020-08-18 0:42,25.7
2020-08-15 2:31,27.7,2020-08-18 0:32,25.8
2020-08-15 2:21,27.7,2020-08-18 0:22,25.1
2020-08-15 2:16,27.8,2020-08-18 0:12,25.7
2020-08-15 2:06,28.2,2020-08-18 0:02,26.2
2020-08-15 1:56,28.6,2020-08-17 23:52,26
2020-08-15 1:46,28.6,2020-08-17 23:42,26
2020-08-15 1:36,27.9,2020-08-17 23:32,25.8
2020-08-15 1:26,27.8,2020-08-17 23:22,25.8
2020-08-15 1:16,28.3,2020-08-17 23:12,26
2020-08-15 1:06,28.1,2020-08-17 23:02,26.1
2020-08-15 0:56,28.1,2020-08-17 22:52,26
2020-08-15 0:46,28.5,2020-08-17 22:42,26
2020-08-15 0:36,28.8,2020-08-17 22:32,26.6
2020-08-15 0:28,28.8,2020-08-17 22:22,26.9
2020-08-15 0:18,29.1,2020-08-17 22:12,27
2020-08-15 0:08,28.7,2020-08-17 22:02,27.1
2020-08-14 23:58,28.6,2020-08-17 21:52,27.3
2020-08-14 23:48,29.3,2020-08-17 21:42,27.5
2020-08-14 23:38,29,2020-08-17 21:32,27.6
2020-08-14 23:28,29,2020-08-17 21:22,28
2020-08-14 23:18,28.8,2020-08-17 21:12,28.2
2020-08-14 23:17,28.8,2020-08-17 21:02,28.2
2020-08-14 23:07,27.8,2020-08-17 20:52,28.3
2020-08-14 22:57,28,2020-08-17 20:42,28.4
2020-08-14 22:47,28.1,2020-08-17 20:32,28.6
2020-08-14 22:37,28.9,2020-08-17 20:22,28.9
2020-08-14 22:27,28.8,2020-08-17 20:12,29.1
2020-08-14 22:17,28.6,2020-08-17 20:02,29.5
2020-08-14 22:07,28.7,2020-08-17 19:52,30
2020-08-14 21:57,28.9,2020-08-17 19:42,30.3
2020-08-14 21:49,29,2020-08-17 19:32,30.8
2020-08-14 21:39,29.5,2020-08-17 19:22,31.2
2020-08-14 21:29,29.4,2020-08-17 19:12,31.7
2020-08-14 21:19,29.1,2020-08-17 19:02,32.4
2020-08-14 21:09,28.4,2020-08-17 18:52,33.1
2020-08-14 20:59,28.7,2020-08-17 18:42,33.5
2020-08-14 20:49,28.9,2020-08-17 18:32,33.9
2020-08-14 20:39,28.7,2020-08-17 18:22,34.1
2020-08-14 20:29,28,2020-08-17 18:12,34.2
2020-08-14 20:19,28.3,2020-08-17 18:02,34.3
2020-08-14 20:09,28.1,2020-08-17 17:52,34
2020-08-14 19:59,29,2020-08-17 17:42,34.4
2020-08-14 19:49,28.5,2020-08-17 17:32,34.1
2020-08-14 19:44,28.5,2020-08-17 17:22,34.2
2020-08-14 19:34,28.4,2020-08-17 17:12,35
2020-08-14 19:24,28.2,2020-08-17 17:02,35
2020-08-14 19:14,28.1,2020-08-17 16:52,35
2020-08-14 19:04,28.7,2020-08-17 16:42,34.9
2020-08-14 18:54,28.4,2020-08-17 16:32,34.7
2020-08-14 18:44,28.4,2020-08-17 16:22,34.7
2020-08-14 18:34,29.8,2020-08-17 16:12,34.6
2020-08-14 18:24,28.8,2020-08-17 16:02,34.7
2020-08-14 18:14,29.4,2020-08-17 15:52,34.2
2020-08-14 18:04,29.5,2020-08-17 15:42,34.6
2020-08-14 17:54,29.8,2020-08-17 15:32,34.7
2020-08-14 17:44,30.3,2020-08-17 15:22,33.8
2020-08-14 17:34,29.9,2020-08-17 15:12,34.3
2020-08-14 17:24,30.6,2020-08-17 15:02,34.5
2020-08-14 17:14,30.2,2020-08-17 14:52,34.8
2020-08-14 17:04,30.3,2020-08-17 14:42,34.6
2020-08-14 16:54,29.8,2020-08-17 14:32,34
2020-08-14 16:44,29.8,2020-08-17 14:22,33.7
2020-08-14 16:34,29.9,2020-08-17 14:12,34.8
2020-08-14 16:24,29.8,2020-08-17 14:02,33.5
2020-08-14 16:22,30,2020-08-17 13:52,33.3
2020-08-14 16:12,30,2020-08-17 13:42,33.3
2020-08-14 16:03,29.2,2020-08-17 13:32,32.4
2020-08-14 15:53,29.1,2020-08-17 13:22,32.6
2020-08-14 15:43,28.3,2020-08-17 13:12,32.4
2020-08-14 15:33,28.3,2020-08-17 13:02,32.8
2020-08-14 15:23,28.5,2020-08-17 12:52,32.5
2020-08-14 15:13,28.4,2020-08-17 12:42,31.8
2020-08-14 15:03,28.8,2020-08-17 12:32,31.8
2020-08-14 15:03,28.9,2020-08-17 12:22,31.7
2020-08-14 15:00,29,2020-08-17 12:12,31.8
2020-08-14 14:50,28.7,2020-08-17 12:02,31.6
2020-08-14 14:40,28.8,2020-08-17 11:52,31.2
2020-08-14 14:31,29,2020-08-17 11:42,31.2
2020-08-14 14:30,29,2020-08-17 11:32,31.5
2020-08-14 14:20,29,2020-08-17 11:22,31
2020-08-14 14:10,28.2,2020-08-17 11:12,31.2
2020-08-14 14:10,28.2,2020-08-17 11:02,30.6
2020-08-14 14:00,28.6,2020-08-17 10:52,30.4
2020-08-14 13:50,29.4,2020-08-17 10:42,30.3
2020-08-14 13:40,29.6,2020-08-17 10:32,29.8
2020-08-14 13:30,29.2,2020-08-17 10:22,29.5
2020-08-14 13:25,28.7,2020-08-17 10:12,29.5
2020-08-14 13:15,28.7,2020-08-17 10:02,29.1
2020-08-14 13:05,28.4,2020-08-17 9:52,28.8
2020-08-14 12:55,29.1,2020-08-17 9:42,28.3
2020-08-14 12:45,28.8,2020-08-17 9:32,28.2
2020-08-14 12:35,28.8,2020-08-17 9:22,27.8
2020-08-14 12:25,28.8,2020-08-17 9:12,27.5
2020-08-14 12:19,29.4,2020-08-17 9:02,27.1
2020-08-14 12:09,29.1,2020-08-17 8:52,26.6
2020-08-14 11:59,29.3,2020-08-17 8:42,26.4
2020-08-14 11:49,29,2020-08-17 8:32,25.4
2020-08-14 11:48,29,2020-08-17 8:22,25
2020-08-14 11:38,29.3,2020-08-17 8:12,24.4
2020-08-14 11:28,30.4,2020-08-17 8:02,24.2
2020-08-14 11:18,30.6,2020-08-17 7:52,24.2
2020-08-14 11:08,30.3,2020-08-17 7:42,24.1
2020-08-14 10:58,30.4,2020-08-17 7:32,24.1
2020-08-14 10:48,30.9,2020-08-17 7:22,23.9
2020-08-14 10:38,30.9,2020-08-17 7:12,24.1
2020-08-14 10:28,31.1,2020-08-17 7:02,23.8
2020-08-14 10:18,31.1,2020-08-17 6:52,23.5
2020-08-14 10:08,31.5,2020-08-17 6:42,23.6
2020-08-14 9:58,30.4,2020-08-17 6:32,23.6
2020-08-14 9:48,30.3,2020-08-17 6:22,23
2020-08-14 9:38,29.4,2020-08-17 6:12,23.1
2020-08-14 9:28,28.9,2020-08-17 6:02,22.9
2020-08-14 9:18,30.1,2020-08-17 5:52,23.2
2020-08-14 9:08,30.9,2020-08-17 5:42,23.5
2020-08-14 8:58,30.9,2020-08-17 5:32,23.3
2020-08-14 8:48,30.2,2020-08-17 5:22,23.4
2020-08-14 8:38,30.2,2020-08-17 5:12,23.3
2020-08-14 8:28,29.9,2020-08-17 5:02,23.6
2020-08-14 8:18,30.3,2020-08-17 4:52,23.6
2020-08-14 8:08,30,2020-08-17 4:52,23.6
2020-08-14 7:58,29.9,2020-08-17 4:52,24
2020-08-14 7:48,29.8,2020-08-17 4:42,23.9
2020-08-14 7:38,29.6,2020-08-17 4:32,24.1
2020-08-14 7:28,29.4,2020-08-17 4:22,23.3
2020-08-14 7:27,29.3,2020-08-17 4:12,23.5
2020-08-14 7:17,29.4,2020-08-17 4:02,23.8
2020-08-14 7:15,29.4,2020-08-17 3:52,23.6
2020-08-14 7:05,29.3,2020-08-17 3:42,23.8
2020-08-14 7:01,29.3,2020-08-17 3:32,24
2020-08-14 6:51,29.2,2020-08-17 3:22,24.9
2020-08-14 6:41,29,2020-08-17 3:12,24.3
2020-08-14 6:31,29,2020-08-17 3:02,24.1
2020-08-14 6:21,28.8,2020-08-17 2:52,24.2
2020-08-14 6:11,28.4,2020-08-17 2:42,24.7
2020-08-14 6:01,28.5,2020-08-17 2:32,24.6
2020-08-14 5:51,27.7,2020-08-17 2:22,24.9
2020-08-14 5:41,27.8,2020-08-17 2:12,24.8
2020-08-14 5:32,27.8,2020-08-17 2:02,24.6
2020-08-14 5:22,28,2020-08-17 1:52,24.6
2020-08-14 5:12,27.8,2020-08-17 1:42,24.3
2020-08-14 5:02,28.2,2020-08-17 1:32,24.4
2020-08-14 4:52,28.4,2020-08-17 1:22,24.5
2020-08-14 4:42,28.5,2020-08-17 1:12,24.9
2020-08-14 4:35,28.2,2020-08-17 1:02,24.9
2020-08-14 4:25,27.8,2020-08-17 0:52,25.1
2020-08-14 4:15,28.5,2020-08-17 0:42,25.8
2020-08-14 4:05,28.3,2020-08-17 0:32,26.1
2020-08-14 3:55,28.2,2020-08-17 0:22,26
2020-08-14 3:45,27.8,2020-08-17 0:12,26
2020-08-14 3:35,27.7,2020-08-17 0:02,27
2020-08-14 3:25,27.5,2020-08-16 23:52,26.8
2020-08-14 3:15,27.3,2020-08-16 23:42,27.3
2020-08-14 3:05,28.1,2020-08-16 23:32,27.9
2020-08-14 2:55,28.2,2020-08-16 23:22,27.9
2020-08-14 2:45,28.5,2020-08-16 23:12,27.6
2020-08-14 2:35,28.5,2020-08-16 23:02,27.6
2020-08-14 2:27,28.5,2020-08-16 22:51,26.2
2020-08-14 2:17,28.7,2020-08-16 22:41,26.4
2020-08-14 2:07,28.8,2020-08-16 22:31,27
2020-08-14 1:57,30.1,2020-08-16 22:21,27.6
2020-08-14 1:47,30.3,2020-08-16 22:11,26.5
2020-08-14 1:37,30.2,2020-08-16 22:01,26.9
2020-08-14 1:27,30,2020-08-16 21:51,26.6
2020-08-14 1:17,29.8,2020-08-16 21:41,27
2020-08-14 1:07,29.7,2020-08-16 21:31,27.4
2020-08-14 0:59,29.7,2020-08-16 21:21,27.6
2020-08-14 0:49,30.1,2020-08-16 21:11,27.8
2020-08-14 0:39,30.1,2020-08-16 21:01,27.8
2020-08-14 0:29,29.9,2020-08-16 20:51,27.9
2020-08-14 0:19,29.8,2020-08-16 20:41,27.8
2020-08-14 0:09,30,2020-08-16 20:31,27.9
2020-08-13 23:59,29.8,2020-08-16 20:21,27.9
2020-08-13 23:48,30.1,2020-08-16 20:11,27.1
2020-08-13 23:38,30.1,2020-08-16 20:01,28.3
2020-08-13 23:28,29.8,2020-08-16 19:51,28.7
2020-08-13 23:18,29.9,2020-08-16 19:41,29.2
2020-08-13 23:08,29.9,2020-08-16 19:31,29.4
2020-08-13 23:07,29.7,2020-08-16 19:21,29.8
2020-08-13 22:57,29.5,2020-08-16 19:11,30
2020-08-13 22:47,29.2,2020-08-16 19:01,30.5
2020-08-13 22:37,29.4,2020-08-16 18:51,31
2020-08-13 22:27,29.3,2020-08-16 18:41,31.5
2020-08-13 22:27,29.3,2020-08-16 18:31,32
2020-08-13 22:17,29.3,2020-08-16 18:21,32.4
2020-08-13 22:07,29.5,2020-08-16 18:11,33
2020-08-13 21:57,29.3,2020-08-16 18:01,33.2
2020-08-13 21:47,28.7,2020-08-16 17:51,33.2
2020-08-13 21:37,28.1,2020-08-16 17:41,33.4
2020-08-13 21:27,27.9,2020-08-16 17:31,34
2020-08-13 21:17,27.7,2020-08-16 17:21,33.5
2020-08-13 21:13,27.4,2020-08-16 17:11,33.8
2020-08-13 21:03,27.4,2020-08-16 17:01,32.9
2020-08-13 20:53,27.2,2020-08-16 16:51,33.9
2020-08-13 20:43,27.5,2020-08-16 16:41,33.8
2020-08-13 20:33,27.6,2020-08-16 16:31,33.3
2020-08-13 20:23,27.3,2020-08-16 16:21,33.7
2020-08-13 20:13,27.1,2020-08-16 16:11,35.1
2020-08-13 20:06,27.3,2020-08-16 16:01,34.6
2020-08-13 19:56,28.1,2020-08-16 15:51,34.1
2020-08-13 19:46,27.6,2020-08-16 15:41,33.7
2020-08-13 19:36,28.3,2020-08-16 15:31,32.3
2020-08-13 19:25,28.2,2020-08-16 15:21,32.9
2020-08-13 19:15,27.4,2020-08-16 15:11,32.7
2020-08-13 19:10,28,2020-08-16 15:01,32.8
2020-08-13 19:00,27.7,2020-08-16 14:51,32.9
2020-08-13 18:50,28.3,2020-08-16 14:41,32
2020-08-13 18:40,28.3,2020-08-16 14:31,32
2020-08-13 18:33,28.4,2020-08-16 14:21,32.4
2020-08-13 18:23,28.5,2020-08-16 14:11,34.2
2020-08-13 18:13,28.2,2020-08-16 14:01,34
2020-08-13 18:03,28.6,2020-08-16 13:51,33.4
2020-08-13 17:53,28.7,2020-08-16 13:41,34.9
2020-08-13 17:43,28.4,2020-08-16 13:31,34
2020-08-13 17:33,28.6,2020-08-16 13:21,33.4
2020-08-13 17:23,28.2,2020-08-16 13:11,33.3
2020-08-13 17:13,28.1,2020-08-16 13:01,33.4
2020-08-13 17:03,28.4,2020-08-16 12:51,33.2
2020-08-13 16:53,29,2020-08-16 12:41,32.5
2020-08-13 16:43,28.7,2020-08-16 12:31,32.5
2020-08-13 16:33,28.8,2020-08-16 12:21,32.1
2020-08-13 16:23,29,2020-08-16 12:11,32
2020-08-13 16:13,29.2,2020-08-16 12:01,32.4
2020-08-13 16:03,29.5,2020-08-16 11:51,31.3
2020-08-13 15:53,29.5,2020-08-16 11:41,30.8
2020-08-13 15:43,29.1,2020-08-16 11:31,30.8
2020-08-13 15:33,29.5,2020-08-16 11:21,30.5
2020-08-13 15:23,29.2,2020-08-16 11:11,30.4
2020-08-13 15:13,29.1,2020-08-16 11:01,30.5
2020-08-13 15:03,28.9,2020-08-16 10:51,30.3
2020-08-13 14:53,28.6,2020-08-16 10:41,30.2
2020-08-13 14:43,28.4,2020-08-16 10:31,29.5
2020-08-13 14:33,28.4,2020-08-16 10:21,29
2020-08-13 14:23,28,2020-08-16 10:11,29.1
2020-08-13 14:13,28.2,2020-08-16 10:01,29.8
2020-08-13 14:03,28.7,2020-08-16 9:51,28.9
2020-08-13 13:53,28.2,2020-08-16 9:41,28.5
2020-08-13 13:43,28.4,2020-08-16 9:31,28.8
2020-08-13 13:33,28.6,2020-08-16 9:21,28.8
2020-08-13 13:23,28.4,2020-08-16 9:11,28.3
2020-08-13 13:13,27.7,2020-08-16 9:01,27.4
2020-08-13 13:03,29.1,2020-08-16 8:51,26.4
2020-08-13 12:53,28.9,2020-08-16 8:41,25.7
2020-08-13 12:43,29,2020-08-16 8:31,25
2020-08-13 12:33,29.3,2020-08-16 8:21,24.3
2020-08-13 12:23,29.7,2020-08-16 8:11,24.1
2020-08-13 12:13,29.9,2020-08-16 8:01,24.1
2020-08-13 12:03,29.4,2020-08-16 7:51,24.6
2020-08-13 12:02,29.5,2020-08-16 7:41,24.4
2020-08-13 11:53,30.7,2020-08-16 7:31,24.1
2020-08-13 11:43,30.5,2020-08-16 7:21,23.9
2020-08-13 11:33,30.7,2020-08-16 7:11,24
2020-08-13 11:22,30.7,2020-08-16 7:01,23.7
2020-08-13 11:13,30.5,2020-08-16 6:51,23.4
2020-08-13 11:04,30.1,2020-08-16 6:41,23.4
2020-08-13 10:54,30,2020-08-16 6:31,23.4
2020-08-13 10:44,29.6,2020-08-16 6:21,23.2
2020-08-13 10:34,30.3,2020-08-16 6:11,23.2
2020-08-13 10:24,30.8,2020-08-16 6:01,23.3
2020-08-13 10:14,30,2020-08-16 5:51,23.4
2020-08-13 10:04,29.3,2020-08-16 5:41,23.4
2020-08-13 9:54,30,2020-08-16 5:31,23.5
2020-08-13 9:44,29.8,2020-08-16 5:21,23.3
2020-08-13 9:34,29.4,2020-08-16 5:11,23.4
2020-08-13 9:29,29.8,2020-08-16 5:01,23.2
2020-08-13 9:19,30.4,2020-08-16 4:51,23.4
