Date Timed DHT22, Temperature DHT22
2020-07-31 03:55:56,26.0
2020-07-31 03:45:56,26.1
2020-07-31 03:35:56,25.9
2020-07-31 03:25:56,25.9
2020-07-31 03:18:57,26.0
2020-07-31 03:08:57,25.7
2020-07-31 02:58:57,26.2
2020-07-31 02:48:57,26.1
2020-07-31 02:38:56,25.7
2020-07-31 02:28:57,25.9
2020-07-31 02:18:57,26.4
2020-07-31 02:08:57,26.4
2020-07-31 01:58:57,26.8
2020-07-31 01:48:57,26.7
2020-07-31 01:38:57,26.8
2020-07-31 01:30:45,26.8
2020-07-31 01:20:46,26.8
2020-07-31 01:10:45,26.6
2020-07-31 01:00:46,26.9
2020-07-31 00:50:46,26.9
2020-07-31 00:40:45,27.2
2020-07-31 00:30:46,27.4
2020-07-31 00:20:46,27.2
2020-07-31 00:10:46,27.6
2020-07-31 00:00:45,26.9
2020-07-30 23:50:45,26.7
2020-07-30 23:40:46,26.8
2020-07-30 23:30:46,26.9
2020-07-30 23:20:45,26.7
2020-07-30 23:10:46,26.8
2020-07-30 23:00:46,26.6
2020-07-30 22:50:45,26.8
2020-07-30 22:40:45,26.9
2020-07-30 22:30:46,26.8
2020-07-30 22:20:45,26.6
2020-07-30 22:10:46,26.6
2020-07-30 22:00:46,26.6
2020-07-30 21:56:10,26.8
2020-07-30 21:46:10,27.1
2020-07-30 21:36:23,27.1
2020-07-30 21:36:14,26.9
2020-07-30 21:26:10,27.2
2020-07-30 21:16:10,26.9
2020-07-30 21:05:38,27.1
2020-07-30 20:55:38,27.1
2020-07-30 20:45:38,27.5
2020-07-30 20:35:38,28.0
2020-07-30 20:26:31,28.0
2020-07-30 20:16:31,28.4
2020-07-30 20:06:31,28.1
2020-07-30 19:56:34,28.3
2020-07-30 19:46:31,28.0
2020-07-30 19:36:31,28.5
2020-07-30 19:26:31,28.6
2020-07-30 19:15:46,28.4
2020-07-30 19:05:46,29.7
2020-07-30 18:55:46,30.6
2020-07-30 18:50:28,29.1
2020-07-30 18:40:00,28.3
2020-07-30 18:30:00,27.9
2020-07-30 18:20:00,27.9
2020-07-30 18:10:00,28.4
2020-07-30 18:00:00,28.0
2020-07-30 17:50:00,28.5
2020-07-30 17:40:01,28.8
2020-07-30 17:30:01,28.0
2020-07-30 17:20:01,28.0
2020-07-30 17:10:00,28.2
2020-07-30 17:00:00,28.1
2020-07-30 16:50:01,28.0
2020-07-30 16:40:01,27.9
2020-07-30 16:30:01,28.0
2020-07-30 16:20:01,27.9
2020-07-30 16:10:01,27.4
2020-07-30 16:00:01,28.1
2020-07-30 15:55:12,27.8
2020-07-30 15:45:26,27.8
2020-07-30 15:45:16,30.6
2020-07-30 15:35:12,27.9
2020-07-30 15:25:12,27.9
2020-07-30 15:15:12,27.9
2020-07-30 15:05:12,27.8
2020-07-30 14:55:12,27.9
2020-07-30 14:51:57,27.9
2020-07-30 14:42:12,28.1
2020-07-30 14:42:02,28.1
2020-07-30 14:31:57,28.1
2020-07-30 14:21:57,28.0
2020-07-30 14:14:27,28.0
2020-07-30 14:04:27,27.8
2020-07-30 13:54:27,27.4
2020-07-30 13:44:27,27.3
2020-07-30 13:35:41,27.2
2020-07-30 13:25:41,27.3
2020-07-30 13:15:41,27.2
2020-07-30 13:05:41,26.7
2020-07-30 12:55:45,27.5
2020-07-30 12:55:06,27.4
2020-07-30 12:45:06,26.9
2020-07-30 12:35:06,27.3
2020-07-30 12:25:06,27.3
2020-07-30 12:18:42,27.5
2020-07-30 12:18:33,27.4
2020-07-30 12:08:29,27.5
2020-07-30 11:59:49,27.4
2020-07-30 11:49:50,27.2
2020-07-30 11:39:49,27.1
2020-07-30 11:29:49,27.1
2020-07-30 11:23:05,27.1
2020-07-30 11:13:05,27.2
2020-07-30 11:03:05,26.9
2020-07-30 10:53:05,27.3
2020-07-30 10:43:05,27.0
2020-07-30 10:33:05,26.7
2020-07-30 10:23:05,26.6
2020-07-30 10:13:05,26.5
2020-07-30 10:03:05,26.6
2020-07-30 09:53:05,26.6
2020-07-30 09:43:05,26.6
2020-07-30 09:33:45,26.8
2020-07-30 09:23:45,26.5
2020-07-30 09:13:45,26.5
2020-07-30 09:03:45,26.8
2020-07-30 08:53:45,26.7
2020-07-30 08:43:45,26.6
2020-07-30 08:33:45,26.4
2020-07-30 08:23:45,25.9
2020-07-30 08:13:45,26.2
2020-07-30 08:13:19,26.1
2020-07-30 08:03:19,25.7
2020-07-30 07:53:19,25.7
2020-07-30 07:43:19,25.3
2020-07-30 07:33:20,25.4
2020-07-30 07:23:19,25.4
2020-07-30 07:13:19,25.3
2020-07-30 07:03:19,25.3
2020-07-30 06:53:19,25.3
2020-07-30 06:43:19,25.4
2020-07-30 06:33:19,25.4
2020-07-30 06:23:19,25.2
2020-07-30 06:13:19,24.9
2020-07-30 06:03:19,24.0
2020-07-30 05:53:19,25.0
2020-07-30 05:52:19,25.0
2020-07-30 05:42:20,25.1
2020-07-30 05:32:20,25.2
2020-07-30 05:22:19,25.4
2020-07-30 05:12:20,25.3
2020-07-30 05:02:20,25.2
2020-07-30 04:52:20,25.2
2020-07-30 04:42:20,25.2
2020-07-30 04:32:20,25.4
2020-07-30 04:22:20,25.2
2020-07-30 04:12:20,25.1
2020-07-30 04:02:20,25.0
2020-07-30 03:52:20,25.2
2020-07-30 03:42:20,25.1
2020-07-30 03:32:20,25.6
2020-07-30 03:22:20,25.5
2020-07-30 03:12:20,25.5
2020-07-30 03:02:20,25.5
2020-07-30 02:52:20,25.6
2020-07-30 02:42:20,25.9
2020-07-30 02:32:20,26.0
2020-07-30 02:22:20,24.6
2020-07-30 02:12:20,26.0
2020-07-30 02:02:23,25.7
2020-07-30 01:52:20,25.8
2020-07-30 01:42:20,25.7
2020-07-30 01:32:20,25.5
2020-07-30 01:22:20,25.2
2020-07-30 01:12:20,25.2
2020-07-30 01:02:20,25.0
2020-07-30 00:52:20,25.1
2020-07-30 00:42:20,25.1
2020-07-30 00:32:20,25.2
2020-07-30 00:22:20,24.9
2020-07-30 00:12:20,24.8
2020-07-30 00:04:31,24.9
2020-07-29 23:54:31,25.2
2020-07-29 23:44:31,25.2
2020-07-29 23:40:49,25.2
2020-07-29 23:30:49,25.4
2020-07-29 23:20:49,25.4
2020-07-29 23:10:49,25.4
2020-07-29 23:00:49,25.2
2020-07-29 22:50:49,25.1
2020-07-29 22:46:38,25.2
2020-07-29 22:36:38,24.8
2020-07-29 22:26:38,25.4
2020-07-29 22:20:24,25.5
2020-07-29 22:10:24,25.9
2020-07-29 22:00:24,25.9
2020-07-29 21:50:24,26.0
2020-07-29 21:40:24,25.9
2020-07-29 21:30:24,26.0
2020-07-29 21:20:24,26.2
2020-07-29 21:10:24,26.4
2020-07-29 21:00:24,26.6
2020-07-29 20:50:24,26.7
2020-07-29 20:40:24,26.8
2020-07-29 20:30:24,26.8
2020-07-29 20:20:24,26.8
2020-07-29 20:10:24,27.0
2020-07-29 20:00:24,27.1
2020-07-29 19:50:24,26.9
2020-07-29 19:40:24,27.2
2020-07-29 19:32:53,27.1
2020-07-29 19:22:53,27.0
2020-07-29 19:12:53,26.8
2020-07-29 19:02:53,26.8
2020-07-29 18:52:53,26.7
2020-07-29 18:42:53,27.0
2020-07-29 18:32:53,26.8
2020-07-29 18:22:53,26.8
2020-07-29 18:12:53,26.7
2020-07-29 18:02:53,26.3
2020-07-29 17:52:53,26.3
2020-07-29 17:42:53,26.0
2020-07-29 17:32:53,26.0
2020-07-29 17:22:53,25.8
2020-07-29 17:12:56,25.7
2020-07-29 17:02:53,26.0
2020-07-29 16:52:53,26.0
2020-07-29 16:42:53,25.6
2020-07-29 16:32:53,26.2
2020-07-29 16:22:53,26.3
2020-07-29 16:12:53,26.1
2020-07-29 16:02:57,26.3
2020-07-29 15:52:53,26.4
2020-07-29 15:42:53,26.6
2020-07-29 15:32:53,26.7
2020-07-29 15:22:53,26.9
2020-07-29 15:12:54,26.4
2020-07-29 15:03:57,26.8
2020-07-29 14:53:56,26.7
2020-07-29 14:43:56,26.7
2020-07-29 14:33:56,27.2
2020-07-29 14:26:36,27.3
2020-07-29 14:16:36,26.9
2020-07-29 14:06:36,26.6
2020-07-29 13:56:37,26.5
2020-07-29 13:49:58,26.3
2020-07-29 13:39:58,26.4
2020-07-29 13:29:58,26.5
2020-07-29 13:19:58,24.5
2020-07-29 13:09:58,26.2
2020-07-29 12:59:58,26.1
2020-07-29 12:49:59,26.0
2020-07-29 12:39:58,26.3
2020-07-29 12:35:39,26.2
2020-07-29 12:25:38,26.2
2020-07-29 12:15:41,25.9
2020-07-29 12:05:38,25.6
2020-07-29 11:55:38,25.5
2020-07-29 11:45:38,25.7
2020-07-29 11:35:41,25.9
2020-07-29 11:25:38,25.5
2020-07-29 11:15:38,25.3
2020-07-29 11:05:38,25.7
2020-07-29 10:55:38,25.7
2020-07-29 10:45:38,25.7
2020-07-29 10:35:38,25.0
2020-07-29 10:25:38,24.9
2020-07-29 10:15:38,25.2
2020-07-29 10:05:38,25.5
2020-07-29 09:56:44,25.0
2020-07-29 09:46:44,25.0
2020-07-29 09:36:44,25.2
2020-07-29 09:26:44,25.0
2020-07-29 09:16:44,25.0
2020-07-29 09:06:44,25.2
2020-07-29 08:56:44,25.0
2020-07-29 08:46:44,24.8
2020-07-29 08:39:41,24.9
2020-07-29 08:29:41,24.7
2020-07-29 08:19:41,24.9
2020-07-29 08:09:41,25.1
2020-07-29 07:59:23,24.8
2020-07-29 07:49:23,24.7
2020-07-29 07:39:23,25.0
2020-07-29 07:29:23,25.0
2020-07-29 07:19:23,24.8
2020-07-29 07:09:23,25.1
2020-07-29 06:58:54,25.3
2020-07-29 06:48:54,25.2
2020-07-29 06:38:54,25.1
2020-07-29 06:28:54,24.9
2020-07-29 06:18:54,25.0
2020-07-29 06:15:40,25.0
2020-07-29 06:05:40,24.9
2020-07-29 05:55:40,24.9
2020-07-29 05:45:40,25.0
2020-07-29 05:35:40,24.1
2020-07-29 05:25:40,25.2
2020-07-29 05:15:40,25.0
2020-07-29 05:05:40,25.0
2020-07-29 04:57:02,25.1
2020-07-29 04:47:03,25.2
2020-07-29 04:37:02,25.4
2020-07-29 04:27:02,25.6
2020-07-29 04:17:02,25.6
2020-07-29 04:07:02,25.3
2020-07-29 03:57:02,25.3
2020-07-29 03:47:02,25.3
2020-07-29 03:37:02,25.4
2020-07-29 03:27:02,25.3
2020-07-29 03:16:59,25.4
2020-07-29 03:06:59,25.5
2020-07-29 02:57:13,25.4
2020-07-29 02:57:04,25.4
2020-07-29 02:49:43,25.3
2020-07-29 02:49:14,25.3
2020-07-29 02:39:14,25.2
2020-07-29 02:29:13,25.0
2020-07-29 02:19:14,25.2
2020-07-29 02:16:45,25.0
2020-07-29 02:06:45,24.9
2020-07-29 02:04:34,24.9
2020-07-29 01:54:34,25.0
2020-07-29 01:44:34,25.2
2020-07-29 01:34:34,25.1
2020-07-29 01:24:34,25.0
2020-07-29 01:14:34,25.0
2020-07-29 01:04:34,24.8
2020-07-29 00:54:34,24.8
2020-07-29 00:44:34,24.9
2020-07-29 00:34:34,25.1
2020-07-29 00:33:31,25.2
2020-07-29 00:23:31,24.2
2020-07-29 00:13:31,25.0
2020-07-29 00:03:31,25.2
2020-07-28 23:53:31,24.9
2020-07-28 23:43:32,24.7
2020-07-28 23:39:20,25.0
2020-07-28 23:29:20,24.9
2020-07-28 23:19:20,24.8
2020-07-28 23:16:39,24.6
2020-07-28 23:06:39,24.9
2020-07-28 22:56:39,25.1
2020-07-28 22:46:39,25.2
2020-07-28 22:44:53,25.1
2020-07-28 22:34:52,25.1
2020-07-28 22:24:53,25.2
2020-07-28 22:14:53,25.1
2020-07-28 22:05:06,25.2
2020-07-28 22:04:59,25.2
2020-07-28 21:54:53,25.5
2020-07-28 21:44:53,25.7
2020-07-28 21:34:53,25.8
2020-07-28 21:24:53,26.2
2020-07-28 21:14:53,26.4
2020-07-28 21:04:53,26.4
2020-07-28 21:01:30,26.6
2020-07-28 20:59:14,26.6
2020-07-28 20:49:14,26.9
2020-07-28 20:39:14,26.7
2020-07-28 20:29:14,26.2
2020-07-28 20:19:14,26.4
2020-07-28 20:10:59,26.0
2020-07-28 20:00:59,25.9
2020-07-28 19:51:19,26.2
2020-07-28 19:41:19,26.3
2020-07-28 19:31:19,26.2
2020-07-28 19:21:19,26.0
2020-07-28 19:11:19,26.5
2020-07-28 19:01:19,26.7
2020-07-28 18:51:19,26.4
2020-07-28 18:41:19,26.0
2020-07-28 18:31:19,26.1
2020-07-28 18:21:19,26.1
2020-07-28 18:14:39,26.4
2020-07-28 18:04:37,26.2
2020-07-28 17:54:37,25.9
2020-07-28 17:44:37,26.0
2020-07-28 17:34:36,26.4
2020-07-28 17:24:37,25.3
2020-07-28 17:14:36,26.3
2020-07-28 17:04:37,26.2
2020-07-28 16:54:37,26.6
2020-07-28 16:44:36,26.1
2020-07-28 16:34:37,26.6
2020-07-28 16:24:37,26.7
2020-07-28 16:14:37,27.2
2020-07-28 16:13:40,26.6
2020-07-28 16:03:40,26.7
2020-07-28 15:53:40,26.4
2020-07-28 15:43:40,25.0
2020-07-28 15:33:40,25.9
2020-07-28 15:23:40,25.9
2020-07-28 15:14:39,26.5
2020-07-28 15:04:39,26.3
2020-07-28 14:54:39,25.7
2020-07-28 14:44:39,26.1
2020-07-28 14:34:39,25.8
2020-07-28 14:24:40,26.1
2020-07-28 14:14:39,26.1
2020-07-28 14:04:39,25.5
2020-07-28 13:54:39,25.8
2020-07-28 13:44:39,25.8
2020-07-28 13:34:39,25.7
2020-07-28 13:24:39,25.6
2020-07-28 13:14:39,25.2
2020-07-28 13:04:39,24.9
2020-07-28 12:54:39,25.4
2020-07-28 12:53:49,25.4
2020-07-28 12:43:49,25.5
2020-07-28 12:33:49,25.4
2020-07-28 12:23:49,25.4
2020-07-28 12:13:49,25.5
2020-07-28 12:03:49,25.9
2020-07-28 11:53:49,25.6
2020-07-28 11:43:49,26.1
2020-07-28 11:33:49,25.9
2020-07-28 11:23:49,25.6
2020-07-28 11:13:49,25.8
2020-07-28 11:03:49,25.9
2020-07-28 10:53:49,25.9
2020-07-28 10:43:49,25.9
2020-07-28 10:33:51,25.8
2020-07-28 10:23:49,25.9
2020-07-28 10:13:49,26.0
2020-07-28 10:03:49,25.7
2020-07-28 09:53:49,25.9
2020-07-28 09:43:49,25.8
2020-07-28 09:33:49,25.8
2020-07-28 09:23:49,26.0
2020-07-28 09:13:49,25.9
2020-07-28 09:03:49,25.7
2020-07-28 09:02:17,25.8
2020-07-28 08:52:17,25.9
2020-07-28 08:42:17,26.0
2020-07-28 08:32:17,25.9
2020-07-28 08:22:17,26.0
2020-07-28 08:13:16,26.0
2020-07-28 08:04:19,25.9
2020-07-28 07:54:19,25.8
2020-07-28 07:44:19,25.7
2020-07-28 07:34:19,25.4
2020-07-28 07:24:19,25.3
2020-07-28 07:14:19,25.3
2020-07-28 07:04:19,25.1
2020-07-28 06:54:19,25.0
2020-07-28 06:44:19,25.0
2020-07-28 06:34:19,25.4
2020-07-28 06:24:19,25.0
2020-07-28 06:14:19,24.9
2020-07-28 06:04:19,25.0
2020-07-28 05:54:19,25.0
2020-07-28 05:44:19,24.8
2020-07-28 05:34:19,24.8
2020-07-28 05:24:19,24.7
2020-07-28 05:14:19,24.8
2020-07-28 05:04:19,24.6
2020-07-28 04:54:19,24.8
2020-07-28 04:44:19,24.4
2020-07-28 04:34:20,24.5
2020-07-28 04:32:52,24.5
2020-07-28 04:22:52,24.6
2020-07-28 04:12:52,24.7
2020-07-28 04:02:52,24.8
2020-07-28 03:52:52,24.8
2020-07-28 03:50:45,24.7
2020-07-28 03:40:45,24.8
2020-07-28 03:30:46,24.8
2020-07-28 03:20:45,24.9
2020-07-28 03:10:45,24.6
2020-07-28 03:00:45,24.7
2020-07-28 02:50:45,24.7
2020-07-28 02:40:45,24.7
2020-07-28 02:30:45,24.6
2020-07-28 02:20:45,24.7
2020-07-28 02:10:45,24.4
2020-07-28 02:00:45,24.2
2020-07-28 01:50:45,24.1
2020-07-28 01:40:45,24.3
2020-07-28 01:30:45,24.3
2020-07-28 01:20:45,24.6
2020-07-28 01:10:45,24.4
2020-07-28 01:00:45,24.3
2020-07-28 00:50:45,24.7
2020-07-28 00:40:45,24.7
2020-07-28 00:30:21,24.8
2020-07-28 00:20:20,24.8
2020-07-28 00:10:21,25.2
2020-07-28 00:00:20,25.0
2020-07-27 23:50:21,25.0
2020-07-27 23:40:21,25.0
2020-07-27 23:30:20,25.0
2020-07-27 23:20:20,25.1
2020-07-27 23:10:20,25.1
2020-07-27 23:00:20,25.2
2020-07-27 22:50:21,25.2
2020-07-27 22:40:20,25.1
2020-07-27 22:30:20,25.3
2020-07-27 22:20:21,25.1
2020-07-27 22:10:21,24.8
2020-07-27 22:00:20,25.0
2020-07-27 21:50:33,25.4
2020-07-27 21:50:25,25.5
2020-07-27 21:40:21,25.7
2020-07-27 21:33:34,27.5
2020-07-27 21:32:10,27.5
2020-07-27 21:30:58,27.5
2020-07-27 21:28:52,27.4
2020-07-27 21:28:48,27.4
2020-07-27 21:28:47,27.4
2020-07-27 21:28:47,27.4
2020-07-27 21:28:45,27.4
2020-07-27 15:10:52,29.0
2020-07-27 15:05:44,28.9
2020-07-27 15:04:51,29.0
2020-07-27 14:54:09,28.2
2020-07-27 14:44:09,28.8
2020-07-27 14:34:09,29.8
2020-07-27 14:24:09,29.2
2020-07-27 14:14:22,29.2
2020-07-27 14:14:14,29.2
2020-07-27 14:04:09,29.2
2020-07-27 13:54:09,29.2
2020-07-27 13:44:09,28.0
2020-07-27 13:34:10,28.1
2020-07-27 13:24:09,28.1
2020-07-27 13:14:09,29.6
2020-07-27 13:04:09,29.6
2020-07-27 12:54:09,29.4
2020-07-27 12:44:09,28.5
2020-07-27 12:34:10,27.3
2020-07-27 12:24:09,27.6
2020-07-27 12:14:09,27.1
2020-07-27 12:11:50,27.1
2020-07-27 12:01:50,27.8
2020-07-27 11:51:50,27.6
2020-07-27 11:41:50,27.8
2020-07-27 11:31:50,28.1
2020-07-27 11:21:50,27.6
2020-07-27 11:11:51,28.0
2020-07-27 11:09:04,28.0
2020-07-27 11:06:30,27.9
2020-07-27 11:03:35,27.6
2020-07-27 11:02:05,27.5
2020-07-27 11:00:08,27.1
2020-07-27 10:53:09,27.1
2020-07-27 10:49:48,27.2
2020-07-27 10:48:47,27.3
2020-07-27 10:32:34,27.6
2020-07-27 10:28:31,27.8
2020-07-27 10:25:55,27.6
2020-07-27 10:20:36,27.5
2020-07-27 10:10:55,26.9
2020-07-27 10:10:47,26.9
2020-07-27 00:20:05,28.4
2020-07-27 00:10:05,27.9
2020-07-27 00:00:04,28.0
2020-07-26 23:50:05,27.8
2020-07-26 23:40:06,27.8
2020-07-26 23:37:32,27.8
2020-07-26 23:27:29,28.1
2020-07-26 23:17:30,28.4
2020-07-26 23:07:30,30.2
2020-07-26 22:57:29,29.9
2020-07-26 22:47:32,29.7
2020-07-26 22:37:29,29.5
2020-07-26 22:27:29,29.3
2020-07-26 22:17:40,27.3
2020-07-26 22:07:29,26.8
2020-07-26 21:57:29,27.8
2020-07-26 21:48:11,28.9
2020-07-26 21:37:55,27.4
2020-07-26 21:28:04,27.2
2020-07-26 21:17:29,27.6
2020-07-26 21:07:29,28.4
2020-07-26 20:57:29,29.7
2020-07-26 20:47:29,28.9
2020-07-26 20:37:30,30.3
2020-07-26 20:27:32,30.3
2020-07-26 20:17:30,30.3
2020-07-26 20:07:30,30.0
2020-07-26 19:57:29,29.8
2020-07-26 19:47:29,28.9
2020-07-26 19:37:29,27.4
2020-07-26 19:27:29,27.4
2020-07-26 19:17:29,27.6
2020-07-26 19:07:30,28.1
2020-07-26 18:57:29,28.0
2020-07-26 18:47:29,28.1
2020-07-26 18:37:29,28.3
2020-07-26 18:27:44,27.8
2020-07-26 18:27:37,27.4
2020-07-26 14:49:36,29.9
2020-07-26 14:39:36,29.6
2020-07-26 14:29:36,29.0
2020-07-26 14:19:36,27.7
2020-07-26 14:09:36,27.7
2020-07-26 13:59:36,27.1
2020-07-26 13:49:36,27.4
2020-07-26 13:39:36,27.0
2020-07-26 13:31:20,26.7
2020-07-26 13:31:07,26.6
2020-07-26 13:31:06,26.5
2020-07-26 13:31:05,26.6
2020-07-26 13:31:04,26.8
2020-07-26 13:31:03,26.7
2020-07-26 12:47:35,26.9
2020-07-26 12:37:38,26.8
2020-07-26 12:27:37,27.0
2020-07-26 12:17:36,27.7
2020-07-26 12:07:36,27.7
2020-07-26 11:57:36,27.4
2020-07-26 11:47:36,28.7
2020-07-26 11:37:35,29.6
2020-07-26 11:27:35,29.2
2020-07-26 11:17:36,28.2
2020-07-26 11:07:49,27.1
2020-07-26 11:07:41,27.0
2020-07-26 10:04:57,27.0
2020-07-26 09:23:09,28.3
2020-07-26 09:17:04,28.6
2020-07-26 09:07:04,28.5
2020-07-26 09:05:50,28.5
2020-07-26 08:55:50,28.2
2020-07-26 08:45:50,28.3
2020-07-26 08:44:02,28.2
2020-07-26 08:41:49,28.3
2020-07-26 08:33:34,28.7
2020-07-26 08:33:33,28.8
2020-07-26 08:33:32,28.8
2020-07-26 08:33:30,28.7
2020-07-26 08:33:29,28.8
2020-07-26 08:33:29,28.7
2020-07-26 00:01:15,30.2
2020-07-25 23:51:15,30.7
2020-07-25 23:41:15,30.5
2020-07-25 23:31:15,29.9
2020-07-25 23:21:20,29.8
2020-07-25 23:11:37,30.2
2020-07-25 23:11:21,30.2
2020-07-25 23:01:21,29.5
2020-07-25 22:51:18,30.0
2020-07-25 22:41:16,30.1
2020-07-25 22:31:16,30.2
2020-07-25 22:21:16,29.9
2020-07-25 22:11:15,30.1
2020-07-25 22:01:16,30.2
2020-07-25 21:51:16,30.0
2020-07-25 21:41:17,30.6
2020-07-25 21:31:15,30.9
2020-07-25 21:21:15,31.1
2020-07-25 21:11:15,30.9
2020-07-25 21:01:16,30.5
2020-07-25 20:51:15,30.9
2020-07-25 20:41:16,30.8
2020-07-25 20:31:15,30.5
2020-07-25 20:21:15,29.8
2020-07-25 19:57:11,30.4
2020-07-25 19:47:11,30.2
2020-07-25 19:37:11,30.1
2020-07-25 19:27:27,28.7
2020-07-25 19:27:18,28.5
2020-07-25 17:56:09,28.0
2020-07-25 17:46:09,28.2
2020-07-25 17:36:09,28.1
2020-07-25 17:26:07,28.3
2020-07-25 17:16:07,29.1
2020-07-25 17:06:07,30.0
2020-07-25 16:56:10,30.0
2020-07-25 16:46:07,29.9
2020-07-25 16:36:07,29.3
2020-07-25 16:26:07,28.5
2020-07-25 16:16:07,29.1
2020-07-25 16:06:07,29.6
2020-07-25 15:56:06,29.8
2020-07-25 15:46:07,30.0
2020-07-25 15:36:06,30.5
2020-07-25 15:26:07,30.0
2020-07-25 15:16:06,30.3
2020-07-25 15:06:07,29.4
2020-07-25 14:56:07,29.9
2020-07-25 14:46:07,30.2
2020-07-25 14:36:07,30.1
2020-07-25 14:26:07,29.9
2020-07-25 14:16:07,29.4
2020-07-25 14:06:07,27.9
2020-07-25 13:56:07,28.3
2020-07-25 13:46:09,28.1
2020-07-25 13:36:07,28.3
2020-07-25 13:26:06,28.5
2020-07-25 13:16:07,28.3
2020-07-25 13:06:07,27.9
2020-07-25 12:56:06,28.6
2020-07-25 12:46:07,29.1
2020-07-25 12:36:06,28.8
2020-07-25 12:26:01,29.4
2020-07-25 12:16:01,29.5
2020-07-25 12:06:02,29.4
2020-07-25 11:56:14,29.0
2020-07-25 11:56:06,29.0
2020-07-25 11:46:02,28.3
2020-07-25 11:36:02,27.8
2020-07-25 11:26:01,28.1
2020-07-25 11:16:01,27.3
2020-07-25 11:06:01,27.4
2020-07-25 10:56:01,27.5
2020-07-25 10:46:01,27.5
2020-07-25 10:36:01,27.4
2020-07-25 10:26:01,27.5
2020-07-25 10:16:01,27.8
2020-07-25 10:06:01,27.9
2020-07-25 09:56:01,27.9
2020-07-25 09:46:07,28.1
2020-07-25 09:43:50,28.0
2020-07-25 09:43:26,27.8
2020-07-25 09:43:24,27.8
2020-07-25 00:09:30,29.8
2020-07-24 23:59:32,29.6
2020-07-24 23:49:32,31.1
2020-07-24 23:40:10,30.8
2020-07-24 23:39:42,30.8
2020-07-24 23:29:30,30.9
2020-07-24 23:19:50,30.8
2020-07-24 23:19:40,30.8
2020-07-24 23:09:30,30.8
2020-07-24 22:59:30,30.5
2020-07-24 22:49:28,30.5
2020-07-24 22:39:29,30.8
2020-07-24 22:29:29,30.6
2020-07-24 22:24:44,30.4
2020-07-24 22:14:44,30.2
2020-07-24 22:04:44,30.7
2020-07-24 21:54:44,31.0
2020-07-24 21:44:44,31.0
2020-07-24 21:39:56,31.2
2020-07-24 21:39:49,31.2
2020-07-23 19:29:06,26.4
2020-07-23 19:28:17,26.8
2020-07-23 19:21:43,26.7
2020-07-23 19:11:42,27.3
2020-07-23 19:01:55,27.2
2020-07-23 19:01:46,27.1
2020-07-23 19:00:08,27.5
2020-07-23 17:53:21,28.4
2020-07-23 17:43:31,28.3
2020-07-23 17:43:23,28.4
2020-07-23 02:38:37,27.7
2020-07-23 02:37:42,27.7
2020-07-23 02:33:39,28.0
2020-07-23 02:01:19,28.0
2020-07-23 01:51:19,27.8
2020-07-23 00:55:06,28.7
2020-07-23 00:45:05,29.5
2020-07-23 00:35:45,29.0
2020-07-23 00:25:44,29.9
2020-07-22 19:32:15,27.4
2020-07-22 19:31:29,27.5
2020-07-22 19:29:02,27.5
2020-07-22 19:24:38,27.3
2020-07-22 19:14:39,27.3
2020-07-22 19:05:45,26.9
2020-07-22 19:05:43,26.9
2020-07-22 19:05:43,26.9
2020-07-22 19:05:40,26.9
2020-07-22 19:05:39,26.9
2020-07-22 19:05:38,26.9
2020-07-20 09:19:44,26.9
2020-07-20 09:09:44,27.0
2020-07-20 08:59:44,26.9
2020-07-20 08:49:43,26.9
2020-07-20 08:39:44,26.8
2020-07-20 08:29:57,26.2
2020-07-20 08:29:50,26.2
2020-07-20 00:01:01,27.8
2020-07-19 23:51:01,27.3
2020-07-19 23:41:01,27.5
2020-07-19 23:31:00,27.4
2020-07-19 23:21:00,27.2
2020-07-19 23:11:00,27.4
2020-07-19 23:01:00,27.9
2020-07-19 22:51:03,27.4
2020-07-19 22:41:01,27.7
2020-07-19 22:31:00,27.8
2020-07-19 22:21:01,27.4
2020-07-19 22:11:03,27.5
2020-07-19 22:01:00,28.4
2020-07-19 21:51:00,28.5
2020-07-19 21:41:13,28.5
2020-07-19 21:41:05,28.5
2020-07-19 21:31:01,28.3
2020-07-19 21:21:00,28.2
2020-07-19 21:11:00,27.8
2020-07-19 21:00:59,27.6
2020-07-19 20:50:59,27.9
2020-07-19 20:40:59,27.1
2020-07-19 20:31:00,27.1
2020-07-19 20:21:00,27.3
2020-07-19 20:10:58,27.4
2020-07-19 20:00:59,27.8
2020-07-19 19:51:12,27.5
2020-07-19 19:51:07,27.5
2020-07-19 17:58:42,27.3
2020-07-19 17:58:34,27.3
2020-07-19 14:30:51,28.5
2020-07-19 14:20:51,28.3
2020-07-19 14:10:51,28.2
2020-07-19 14:00:51,27.9
2020-07-19 13:50:51,27.9
2020-07-19 13:40:51,28.3
2020-07-19 13:30:51,27.5
2020-07-19 13:20:51,27.0
2020-07-19 13:10:51,27.2
2020-07-19 13:00:52,27.0
2020-07-19 12:50:51,26.9
2020-07-19 12:40:51,26.8
2020-07-19 12:30:51,26.9
2020-07-19 12:20:51,26.8
2020-07-19 12:10:51,27.0
2020-07-19 12:00:51,27.0
2020-07-19 11:50:53,28.0
2020-07-19 11:40:52,27.1
2020-07-19 11:30:54,27.6
2020-07-19 11:20:51,26.7
2020-07-19 11:10:51,26.7
2020-07-19 11:00:52,26.2
